"","rab.all","rab.win.Fall","rab.win.Spring","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"156",4.83444464102889,5.09604291384115,4.61976307956651,-0.568513708920291,1.97865406849595,-0.264378559714358,0.360553326917796,0.000603796890634498,0.00316601808604847,0.0317155623947246,0.0770708910967519
"159",4.46954377642291,4.88865556994591,4.11803352460504,-0.873100387814154,2.02715212977324,-0.37214914999825,0.337795629960348,0.000164197004492854,0.00120950493023883,0.0106177415366433,0.0345862036938139
"187",-4.0820412471509,-2.72877644881806,-7.39500570016186,-3.92116069834407,6.15093367742154,-0.564371529569662,0.273538603567374,0.00112308061647061,0.00436970971187383,0.000759104574026339,0.00438592147101512
"200",4.96902319124799,5.78661728345932,4.51881230671759,-1.11206770639552,1.97021472716595,-0.498402524838656,0.25714286242164,4.93860313943733e-06,0.000146374006998077,0.000245934663794397,0.00220973022999027
"204",4.53031625826112,5.04114712617442,4.26727848676962,-0.743520450071693,1.92818183614975,-0.350680129225921,0.310575639546763,5.51048377588948e-05,0.000593952536043973,0.00301188906686116,0.0146165779200391
"205",4.81597265989433,5.2081965991456,4.51766690026175,-0.82162108370694,1.90281380609099,-0.385254966024045,0.33125000316291,0.000137737319685482,0.00105234465134161,0.0127754804264769,0.039200967723574
"211",2.53104876177512,2.96584213868273,2.30203390469395,-1.05222946393564,2.55272733638595,-0.380469521300847,0.348505134405577,0.00272844067957254,0.0101619844736859,0.0170142599096719,0.0482170309261807
"214",1.78293278381081,2.02300730231663,1.61852596467291,-0.843238498574304,3.72117396236683,-0.223341501240238,0.382864794559885,0.00369549086029002,0.012772832619426,0.0518673839379422,0.111814228234541
"216",2.3693110305552,2.60744358338435,2.11095958027435,-0.79587046912291,3.1966401844601,-0.222166954122416,0.370089288028066,0.00356459272091736,0.0121824219299757,0.0266946552805454,0.0676794591435304
"225",1.9139855506431,2.15876460368269,1.71363616613805,-0.879226598725578,3.70726139464387,-0.226561571317549,0.372767859402255,0.00338299339092465,0.0117465475657699,0.0420437302578041,0.0952174229522178
"227",2.34353871997688,2.5701563779517,2.10322421412855,-0.815138674480919,3.17974690042553,-0.239010477213929,0.36517857384328,0.00447730852001508,0.0147065549316003,0.0364194406980007,0.0853895683343407
"228",2.34309472022052,2.55853866498941,2.10245374395772,-0.791767796120402,3.26708964439663,-0.232904666416794,0.357142859726356,0.00481941733244695,0.0154701522750062,0.0367432550966741,0.0860697360601915
"229",2.34551124740702,2.56955223445507,2.11481725222542,-0.796623291912407,3.18944773204387,-0.224287568568994,0.366800537854303,0.00502073126019865,0.0158380745717879,0.0381086404352632,0.0883142125620752
"230",1.963413764674,2.20338024496755,1.65047201177278,-1.41958066116778,4.64755129884852,-0.293187892505565,0.320838914611177,0.00117646174589101,0.00523414084141828,0.00619234914453247,0.023659984301837
"237",5.0806048926004,5.42114637030653,4.77980839116153,-0.57988742304412,2.05864491506177,-0.261995855507295,0.360999556270312,0.000863925517560244,0.00419906841630167,0.0241195879079274,0.0625719023763698
"242",4.62755226726404,4.98106393011567,4.45257848136903,-0.659577026637587,1.94433184387343,-0.294415670252137,0.337946431578753,0.000203334995829799,0.00140346057802265,0.0134477786150221,0.0406822922593343
"243",4.57010055807448,4.9180857678209,4.42966106054787,-0.595385003596309,1.94984836354574,-0.270178628138148,0.356696431164443,0.00046018322658421,0.00260981069107281,0.0288384875519357,0.071606394718935
"244",4.35121068478728,4.78613198205135,4.08265061151105,-0.721614318016726,1.95671366652389,-0.347041751070177,0.3147321464238,8.1871911764132e-05,0.000719947928600986,0.00474277671538625,0.0197771153680273
"246",4.56362415323622,5.04389583225512,4.30505734116976,-0.809253782775555,1.9919523979332,-0.373393798412382,0.30120482319515,5.00243808429489e-05,0.000575474376454195,0.00297693120997442,0.014450162063991
"252",3.65002095446783,3.73673438647887,3.47383593701809,-0.383119223251122,1.8602656050689,-0.167376378672698,0.374832666205099,0.00168467219829078,0.00707964695234942,0.0646783648457781,0.132818134152425
"253",4.48147483804938,4.68107626355536,4.29930985622785,-0.468719443976051,1.72523346945297,-0.224002094912355,0.363839288156805,0.00116643727186261,0.00534359290494725,0.0419428574698529,0.0949365199567335
"262",4.57055838836834,4.91870974242037,4.43598314665663,-0.542668800578596,1.96303472902056,-0.245061616803078,0.358322180155435,0.000467788395985197,0.00263824604073572,0.0292283605848735,0.072306723539092
"273",4.41134057479509,4.87539166479003,4.05882802558652,-0.88060702521622,1.90804879874694,-0.417932009532939,0.299419905796195,5.02771480173416e-05,0.000577734531208468,0.0023342765675058,0.0122958377251491
"274",4.42096724351044,4.88412168658134,4.0751129387932,-0.781325976619993,1.95373778232748,-0.371286812798347,0.296875004040359,4.72595920722118e-05,0.000566731372201251,0.00212851463265977,0.0115867417203215
"275",4.44689411190833,4.88868244805058,4.09305273164252,-0.774818940966792,1.99356599025169,-0.368671982196216,0.308482146584822,5.06193922456902e-05,0.000576623701587231,0.00231873909135755,0.0122679749717438
"276",2.7698709212891,2.98364442589884,2.61058937210574,-1.15167945984963,3.38466549645107,-0.296615248397503,0.342857145753048,0.00214985959766419,0.00772831464033094,0.0143048009690794,0.0426080098668495
"280",0.626768550617356,0.99613483127399,0.248282052420151,-1.9499752891603,5.96542611680957,-0.324311703257054,0.324854978770116,0.00337950432522172,0.0118182411857489,0.00643668177909652,0.0243264213298931
"286",3.66113459021376,4.16571900555278,3.34295371414713,-0.904365338997204,1.94747667353718,-0.410637893871879,0.310129410196426,0.000674999002221136,0.00344720808050062,0.00281202661539427,0.0139923487239792
"295",3.46896549619608,3.77167338440331,3.23242437573293,-0.768253117848201,2.47598044489852,-0.27134259875706,0.318303574905346,0.00406112592652528,0.0125213068397113,0.0031211987530266,0.0148903024475377
