"","rab.all","rab.win.Fall","rab.win.Spring","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"PWY-181",1.52033175064817,0.922272560425274,2.50398803733888,1.97720222405504,4.28537490912637,0.359693059064152,0.243303577217688,0.126656198790288,0.212358991239121,3.79106121402841e-05,0.00054740456405919
"PWY-1861",2.10022194885972,1.01808358390188,2.71731100738331,1.12752560397646,2.92073972997238,0.282934410006834,0.32976350163339,0.117198300694841,0.201443849073397,0.0072301197875646,0.0262880895448683
"PWY-1882",-2.95764170791198,-2.90845091901632,-3.81272909390498,0.13160092113455,6.37458125717632,0.0242652386655317,0.490406068878576,0.723880837473954,0.807961038133333,0.790179389545798,0.87685524528491
"PWY-2221",-6.60970707150048,-6.85292169396104,-5.95807418737443,1.74774558407338,6.837678227006,0.236809463630788,0.402945115462013,0.148816998959268,0.225808659392232,0.140929141353509,0.233891260249647
"PWY-2941",2.63399968314592,2.93679502357431,2.44683701980794,-0.579840397411696,2.11868101881935,-0.19562072949587,0.362500002470457,0.119693778855633,0.206988858525588,0.0329592338841337,0.079287172683799
"PWY-2942",4.6468663054625,4.96110594713927,4.38214316873736,-0.654061070875668,1.8766572217778,-0.312213119126732,0.338241859312027,0.000186522523080271,0.00132793879332338,0.0117565935612951,0.036972293626923
"PWY-3001",4.68782258054658,4.94641950779583,4.50026080229076,-0.596855420779522,1.92652429340208,-0.295285273688627,0.344042840885508,0.000378386001322912,0.00227428964315394,0.0182683734217161,0.0506469054825624
"PWY-3081",-9.62191278654586,-9.65023934029847,-9.56972847918301,-0.263802937249325,5.68901209672717,-0.0432764142848263,0.479464286055923,0.505515234239492,0.605689944594611,0.512536858382822,0.626115599837898
"PWY-3661",-3.51471374885919,-4.50280567656754,-1.13442204153193,3.04895656886886,5.513128396778,0.505396567325308,0.263721557926087,0.00792488985616077,0.0201227551275558,0.000335120649917563,0.00263074982474242
"PWY-3781",5.3786770609214,5.12800742931602,5.55265611323054,0.423643798709407,2.08804911104543,0.180257042888967,0.395535716099868,0.280919119585918,0.421544986115198,0.110469901901034,0.206251220314551
"PWY-3801",-5.86760839602867,-4.28152857496442,-7.7315051256559,-2.16063278475055,7.8594709154852,-0.262163599100658,0.397321430351817,0.141803843679858,0.228352320795179,0.11722802611517,0.20506556976026
"PWY-3941",-6.61205573771418,-6.56619805665949,-6.64412185863435,0.135872122852985,5.51244891449047,0.0243093505136781,0.48817492210619,0.636455597294078,0.7327085474477,0.703192204998888,0.807029224112576
"PWY-4361",-7.36236320180082,-7.43848011550117,-7.19517239934938,0.536188995447697,6.48005905184784,0.0797552777843028,0.467202142447516,0.498961235325764,0.609213602101196,0.566681370889895,0.690909933257542
"PWY-4722",-6.34145901939224,-5.70907157993179,-7.44827726752618,-1.15826318465323,6.47142844480764,-0.158184913425232,0.425702812505658,0.493958359908152,0.605863036504861,0.32539147789387,0.456215596065242
"PWY-4984",2.07359109021767,1.14728025577132,3.18385439323953,1.93182218009419,2.21245239263388,0.784881829517905,0.157589296423543,1.45786502445008e-06,5.34519538100259e-05,9.16384544686114e-09,8.25166501849416e-07
"PWY-5005",-1.06113992941966,-1.68843983035198,-0.468628605931501,1.02122784756242,5.26494674566985,0.16289334272975,0.412500001499128,0.384916491353093,0.509393865865622,0.16412336442664,0.28113571641383
"PWY-5022",3.16519285041309,3.04956739388886,3.23797918182062,0.0204989995575016,2.49028517664974,0.00581711964697716,0.497545738550319,0.762243397661183,0.838957070945693,0.918231998761679,0.961349093475578
"PWY-5028",2.30076492926586,2.76875519003504,1.94974725253837,-0.943937370122247,2.76095978031817,-0.290927103710212,0.357875950803007,0.056873090961033,0.108972017133829,0.0309231881346578,0.0756515058954664
"PWY-5088",-4.97178711682961,-4.52006061985812,-6.39611963803158,-0.767071469552932,7.3747775043676,-0.0985852051946953,0.456696429296058,0.560516152088488,0.671436795329611,0.565431160051876,0.695478321726791
"PWY-5097",4.27509245326186,4.31821831067112,4.25317169007655,-0.0386663517673815,1.2933582723691,-0.023905172828212,0.489285714463741,0.254748944360028,0.388870751222034,0.872877966219285,0.935312105815428
"PWY-5100",3.13477028113862,3.18016524506936,3.11758382414448,-0.130472140096797,2.57289976225366,-0.0438652103458542,0.471875000468588,0.0384394976873545,0.0828868745176511,0.651406017862879,0.783588774982417
"PWY-5101",5.19448376316434,5.36417517890819,5.03726459898709,-0.41758228804681,1.91381594747988,-0.183117740309209,0.405622491583739,0.0034228894710833,0.0123742800919774,0.121012808425332,0.222241041301388
"PWY-5103",4.83122207675942,5.08697635031679,4.61215712421337,-0.551361073391579,1.93366410061269,-0.261718504136748,0.369031684617991,0.000618885063588638,0.00321665058476274,0.0318518571059156,0.0772993925214154
"PWY-5104",3.68173500531,3.69906378973364,3.66304757332725,0.013948008581032,2.40376070686273,0.003520582461669,0.49776785717993,0.0821926012894115,0.154454757202254,0.945819879602401,0.974226634323918
"PWY-5121",3.83586275430426,3.82974966193192,3.8387497314826,0.0332357830236663,1.62585944334376,0.016827728125484,0.487053571643733,0.441059826731908,0.590353528467056,0.826802923776029,0.907142737369441
"PWY-5154",4.46928373315672,4.8909812045569,4.12283760138186,-0.781523762794873,2.04944415041642,-0.343303747924311,0.34181169412612,0.000167384137545691,0.00122713991936985,0.0107639094599505,0.0348239740545188
"PWY-5177",-7.50828887696102,-6.10149622960895,-8.61915586501791,-2.14185362351597,6.73549152138892,-0.292797099206316,0.381972335853612,0.149269906738525,0.227230580704736,0.0975415612485553,0.172076338227584
"PWY-5178",0.52804848908423,-0.0650032766731172,0.972310798083357,1.03411450366392,2.61168316234071,0.328738569281537,0.321428574827911,0.0259851924264756,0.0584875984284608,0.00695259832770866,0.0253609374533268
"PWY-5179",-8.88221579675411,-8.8361099754592,-8.91723870411904,0.087880750313917,5.93381714785984,0.0128314159459408,0.495089285795852,0.567140368800612,0.666995305618119,0.599389121226643,0.719799587257013
"PWY-5180",2.67821653088601,2.86965625262193,2.65296203088243,-0.30902659821498,2.19273521061341,-0.121561887567349,0.444890674732032,0.258397343897189,0.380644816413915,0.470816601117328,0.628821623930734
"PWY-5181",2.05947711270053,0.802143539667814,2.78561012250045,2.01525274625417,3.11945706310516,0.490524800675095,0.255803576754653,0.014832040517367,0.0344081137011732,0.000135798297138986,0.00146330271492814
"PWY-5182",2.67563583432765,2.87679157562174,2.64864197468141,-0.301791821928614,2.18906311826174,-0.103460020964369,0.448014280211626,0.240117436278349,0.360830392400836,0.475413202181671,0.633244104991678
"PWY-5183",-0.664983802538451,-0.777831273205355,-0.490399038041368,-0.35737996974367,5.35858947833171,-0.0660039152496696,0.467857143393193,0.309300460541105,0.437648077981231,0.569721810135291,0.71481720888354
"PWY-5188",3.93341280809839,3.82819946093389,3.99545338193986,0.125640734717916,1.89157388452266,0.0519699732355101,0.468303571957116,0.697125648070895,0.796681640635876,0.613924909719159,0.750786969648058
"PWY-5189",3.86466442115847,3.78010604613275,3.99434069883102,0.170706517193764,1.94406112521266,0.0779310167462934,0.458277555360268,0.541258427817006,0.677093833620951,0.463055530783619,0.623188358132311
"PWY-5265",1.45307543166395,1.3659402374585,1.74893082253997,0.0845423045336782,7.98328725095085,0.0113054478990738,0.490406068878576,0.603913192755197,0.717290592630489,0.85200073746387,0.921487844433405
"PWY-5266",1.82892984934877,1.85298639992707,1.82292665984998,-0.579889423815951,6.85020082700279,-0.0713843955854723,0.449352968274375,0.787986496533889,0.855985952197121,0.406950691555274,0.566804692794607
"PWY-5273",1.83160954743176,1.85417057652135,1.8242864053328,-0.591099163086246,6.70941087861439,-0.0743656742162133,0.449352968274375,0.795751915716872,0.860994340912224,0.395492791154737,0.554881532915765
"PWY-5304",1.21896693638664,0.177897807727041,1.67482784157106,1.73313283279886,3.19763276717885,0.501053895060259,0.238286485231834,0.00188226214506152,0.00477660495834359,3.15406323739451e-05,0.000473693938229904
"PWY-5345",3.92413436136575,3.75056756002148,4.11657543614706,0.371398224647161,1.35351862592939,0.246427264965275,0.373047748793454,0.0443230118419273,0.0941404249655433,0.0572307698736135,0.121014276217874
"PWY-5347",3.64571618614658,3.55239094398234,3.84137594837675,0.277014456005778,1.22242258072938,0.189468023419131,0.393128069685128,0.138635768079429,0.236601430399517,0.0792539140476974,0.15696743049944
"PWY-5384",2.8415405788621,3.13011252787537,2.54576966833267,-0.571672109391593,2.02004325897906,-0.25210545753912,0.376617583616942,0.0709573251119721,0.136566951504293,0.0533901699205518,0.114352525738549
"PWY-5415",2.10973608820327,2.09389249176491,2.12231531969247,-0.00158965556720503,1.89253663310008,-0.000634226315543873,0.499330655968268,0.791694187224425,0.859892806345009,0.927742701009781,0.965355437559301
"PWY-5417",1.71360817557305,1.09574078734498,2.16360907869281,1.2014242008027,2.74893412138393,0.333381588330898,0.3147321464238,0.0132678283588276,0.0330188462703594,0.00373690215695803,0.0167548923547672
"PWY-5419",0.907942128945075,-0.295785081414453,1.7517992159975,2.14803839146134,3.48769810400663,0.511211909484367,0.234821434699172,0.00136056453199111,0.00474243402544855,2.61470649479354e-05,0.000414535040522181
"PWY-5420",1.21963504893438,0.140365532605518,1.83471395668382,1.5746217885736,3.22227972314321,0.382897823222374,0.276339290358099,0.0117873647590541,0.0293812759191244,0.000401166361403079,0.003158694637551
"PWY-5427",-9.62291897744325,-9.42589426903021,-9.81361690172477,-0.568592145628527,5.766288190338,-0.0975603842221206,0.452030344399982,0.492630154642231,0.597648631291333,0.503051877784958,0.618616587264173
"PWY-5430",0.406015105834558,-0.55234913074193,0.796525585116395,1.33681306886561,3.35038792158785,0.315623310957965,0.327678574676279,0.0278159229718705,0.0584249904503421,0.00619694609572015,0.0235166746548092
"PWY-5431",1.71769324405117,1.10044218624861,2.16307887680238,1.17701743027812,2.71236249569183,0.332507492049141,0.314285717863713,0.0154876210558749,0.0363607160563098,0.00376431557910027,0.0168818427006523
"PWY-5484",4.1468819619963,4.21197827260726,4.08288223871608,-0.0596511556036159,1.90943383825929,-0.0211694288536306,0.484158857915956,0.0228537683559613,0.0561372557758943,0.730603274431883,0.841837456984973
"PWY-5499",-5.21057066920309,-5.85711023447022,-4.13535799002052,1.87008316436751,6.13089412831108,0.271392132407011,0.357429721450594,0.09667708961511,0.157325192545554,0.0423238428311701,0.0902504209395523
"PWY-5505",1.79654323359922,0.877923374219192,2.43598034042476,1.33813729888674,2.17189595745473,0.427341288629474,0.298214289717604,0.0158170948230698,0.036803606739679,0.00111352695572994,0.00687099729950035
"PWY-5507",-4.0927586247278,-2.74899439103131,-7.28042088508964,-3.64960295521254,5.96863160581733,-0.559130766693817,0.267857147772091,0.000911101960612927,0.00386974972050086,0.000651641447547879,0.00413370026702715
"PWY-5509",3.24155067435696,3.24851383662639,3.23760150009649,0.0147432984444622,2.03320715242691,0.00667432327563532,0.496653279841346,0.815067362861566,0.877401507966919,0.941840319551798,0.972568139323525
"PWY-5519",-9.33151829194259,-9.42142653533847,-9.22623155600286,0.0410724159005609,5.61748233334856,0.00661605935345545,0.494868362423402,0.558717129781216,0.657132053408661,0.588588936973612,0.701634278656521
"PWY-5529",-2.18414875107363,-3.34628153823339,-0.536599742266877,2.40575574164045,5.14726510157442,0.446125727001004,0.261490411192245,0.0136143426566281,0.0327237455062012,0.000141407639876088,0.00139338034602876
"PWY-5531",-1.89845652737883,-2.91289137116134,-0.2794360825462,2.08963460091889,4.70468787663418,0.393319577963379,0.272321433341924,0.0361483996866627,0.0721431860074362,0.000439401417719478,0.00331740728078026
"PWY-5532",-9.07387249756441,-8.6332575523262,-9.45197749819176,-1.37093081034391,6.2627853889072,-0.193311443632112,0.413392858625737,0.266759555471222,0.364326931105452,0.261936677488842,0.373065387746041
"PWY-5647",-1.97481207260827,-2.57885846555302,-0.726347371524533,1.80290171102132,3.40869019853657,0.475526194350672,0.245535719989145,0.00460790393014308,0.0123165908801805,9.12480391264368e-05,0.00101913483807299
"PWY-5651",-1.42536911497169,-2.1260249747685,-0.897238592839078,0.831081736046226,3.78893054551264,0.17611583143063,0.408482144429777,0.346560467779676,0.469127369831685,0.135275651677745,0.240716316745244
"PWY-5654",-0.444316240257137,-2.06891052388984,0.619159119528216,2.79911985236354,3.4004863126364,0.755388396453524,0.160714296158213,0.00010762716724534,0.000500059239849714,3.83313280860798e-08,2.11467582484184e-06
"PWY-5655",-1.48129507662788,-2.47236287422675,-0.727829375417659,1.44473549130366,3.90026369241512,0.310572421352968,0.310575639546763,0.122126109275618,0.201475666081556,0.00379498604264867,0.016462937612513
"PWY-5656",-9.28973689379901,-9.72820313064731,-8.89086284749505,0.656345570973591,5.35563510369592,0.111385965428363,0.447568050857386,0.448377877641846,0.550121380571821,0.447947436484021,0.561294689332701
"PWY-5659",4.35474491180268,4.37652425793136,4.328442989778,-0.0269346136448023,1.65356629188057,-0.0126427130658211,0.492190986296499,0.584093344773608,0.711116222657908,0.933978554661479,0.968676855786842
"PWY-5667",4.9650651919556,5.76744069499296,4.51252232161409,-1.08358876130206,1.97534092043441,-0.503091799088238,0.258928576644941,5.02315010688986e-06,0.000148519435177934,0.000252208201546098,0.00224415829138153
"PWY-5676",1.75319925078647,0.823883379289299,3.01339675455505,2.35002821678005,2.50212482252183,0.873356354514028,0.114680961749852,1.45596321957233e-07,1.12802168950782e-05,1.03692871818635e-10,2.33827425951021e-08
"PWY-5677",-3.61940451815285,-4.53667073277419,-2.24406232550262,1.9454071475788,5.26862665281934,0.357708711161663,0.316071432104203,0.0712437843678466,0.126223329999406,0.0076472796839037,0.0259430423932068
"PWY-5686",4.53389848373293,5.0351954784821,4.25819189174316,-0.778747497083837,1.96003577886651,-0.382078044055051,0.303571432429141,5.40284149712363e-05,0.000587159777783378,0.00293924156610952,0.0142338734738574
"PWY-5695",4.82111392281227,5.20361643026728,4.51900018884791,-0.776053388585981,1.92175688025218,-0.36150785201819,0.336903171257046,0.000136397690968059,0.00104788678730381,0.0126397129490707,0.0389022811709702
"PWY-5705",1.21614522833164,0.493336268251336,1.9641815415262,1.72968643612472,1.96714532737455,0.745164249910002,0.155734058162221,2.25092468810419e-05,0.000287431975562249,2.30679610923352e-08,1.488521206218e-06
"PWY-5737",-6.0181049008487,-5.77365629193634,-6.51178597999498,-1.00437867879765,6.50770371605478,-0.13248659655879,0.437751005065248,0.370180372929812,0.479527686137225,0.401295350870773,0.529505876887198
"PWY-5741",-0.670587134049669,-1.82759912487191,0.835115045861506,2.76501042379174,4.32617640884121,0.542687377102748,0.200892864878918,0.00446094497832187,0.0132776033509958,1.55899113123203e-06,4.46171309671486e-05
"PWY-5743",-8.39489844544959,-8.40886332349155,-8.38344702813146,0.0838987411250391,5.49457608352379,0.0102251515440768,0.494422133068917,0.58313492862788,0.67951680856233,0.625085990498037,0.733469393759534
"PWY-5744",-8.41338472783568,-8.39284587717108,-8.44407104014359,-0.134704323840416,5.58541212734206,-0.0235351952685162,0.487946428771733,0.562955433541929,0.662933086776029,0.592895613505435,0.70626713735165
"PWY-5747",2.53212975887658,2.96053220993915,2.29615196953896,-1.08407010684903,2.49315990883734,-0.378309821475083,0.341365464774295,0.00265588767683469,0.00999068276251421,0.0167377717456385,0.0476156986234327
"PWY-5757",-9.60878798945213,-9.78059125855441,-9.47552577269609,-0.0201529790485422,5.76575897561899,-0.00262636744728089,0.498214285743943,0.603677908305982,0.701672585138342,0.632014625568434,0.74203137625218
"PWY-5823",-9.30570949424483,-8.91926146044347,-9.71663095905214,-0.891371472306886,5.52664801082235,-0.147254690955314,0.427041500567622,0.333477078927114,0.429567183220352,0.360803217832146,0.475191824347158
"PWY-5837",1.78472616254492,2.03167502160182,1.61987457133976,-0.867463952333793,3.6713505282251,-0.228179710917792,0.371262831382009,0.0042136743291939,0.0139953660750796,0.0519042015201573,0.111809429262259
"PWY-5838",2.40290360868296,2.6262955424843,2.16479939286165,-0.649052118383013,2.33377806416221,-0.262649746286493,0.375446430776899,0.0408225103945306,0.085547268377505,0.0455928994051222,0.101260689642881
"PWY-5840",2.36486345012997,2.61217781557925,2.11456496953589,-0.908489682639741,3.21852612528182,-0.262023899487651,0.360999556270312,0.00443731592402517,0.0142364420168372,0.0269611850425831,0.0680302098706713
"PWY-5845",0.932087050501647,0.599480380591614,1.27598271759506,0.840974781210765,2.86391200118462,0.214897897497669,0.355198574688754,0.0243973796515064,0.0585525241093772,0.0234759823035372,0.0609038494344916
"PWY-5850",0.954052176294436,0.593940504170986,1.27728693466978,0.826671512174067,2.82223191293667,0.22341978152463,0.360553326917796,0.0298928637847151,0.0687374627966568,0.0287036786839056,0.0710114389783813
"PWY-5855",3.67035267570522,3.68708080778731,3.65801496650892,-0.0358545355351989,1.9364156500352,-0.020090634269024,0.491298527587537,0.525363127509137,0.664177028607331,0.933419779408907,0.968900359781296
"PWY-5856",3.66536777960467,3.67883852248364,3.65092135258125,-0.014510482077982,1.95249179423229,-0.0061943439840228,0.496653279841346,0.54259251820233,0.676443672700975,0.936831814468364,0.970880917251651
"PWY-5857",3.66786204566795,3.67709290440218,3.65874034863072,-0.0326647736651333,1.96133661754287,-0.0150093483859532,0.492857142975797,0.537648149310691,0.673142508613462,0.937203443708885,0.970462646233184
"PWY-5860",0.404080837707133,0.0686755996884871,0.780008268464789,0.88785718778093,2.99334733578326,0.234346346918912,0.361160716784235,0.0369012163855975,0.0810337432963284,0.0309985578882042,0.0751954029264939
"PWY-5861",2.01893345118422,2.26614771602227,1.76204470143813,-0.687927031781805,2.39026166951373,-0.25858717236127,0.384375002028818,0.0526884177849818,0.105778657585173,0.0608662490167604,0.126833300571296
"PWY-5862",0.392729763886265,0.0394870756394878,0.777932382829235,0.906866357253906,2.92732998177131,0.231897425214812,0.353413657279558,0.0336957345832727,0.0752102661903436,0.0247727980410782,0.0634583022019072
"PWY-5863",1.91124490398709,2.16633900757416,1.72503655972461,-0.874334747977789,3.64175120838299,-0.228289189322033,0.36517857384328,0.00327487684953175,0.0115595974438969,0.0420889689254573,0.0953772217254943
"PWY-5896",0.937776090171974,0.59627209127013,1.27834364088094,0.898320369665483,2.81575467992897,0.2276609216669,0.358035716850225,0.0278972255361882,0.0649913812991838,0.0282377411308396,0.0701847831230102
"PWY-5897",2.34053069544065,2.57183982154403,2.10275933541732,-0.792562521523138,3.19047593471173,-0.213752785069819,0.370535716590399,0.00502503629377196,0.0157031956517559,0.0371976686104137,0.0867468812403039
"PWY-5898",2.33604275109529,2.56099401733573,2.09461086187926,-0.80381440172164,3.18643426740906,-0.241574199228323,0.358928573974155,0.004558499152985,0.0146797778769721,0.0367002739338815,0.0860183287224964
"PWY-5899",2.33759229329717,2.56842545262812,2.10212641018588,-0.781282775000421,3.20644308492504,-0.231922411641981,0.369924143323559,0.00478221893111502,0.0151383116072841,0.0364356301387415,0.0855899097791556
"PWY-5910",1.9584151242889,2.20309674268957,1.644064491511,-1.32840197180272,4.6577680634364,-0.271431026262471,0.329017860358612,0.00127775471907665,0.00557184828047077,0.00615748233167044,0.0235990772625032
"PWY-5913",4.00042439350243,3.99004153498617,4.0043455738221,-0.0355018152843378,1.71761142411507,-0.0174182563983362,0.491298527587537,0.433497765604465,0.583818474889361,0.894935227021073,0.949291484332817
"PWY-5918",3.6988147019948,3.71728581671541,3.684114432463,-0.0457860503087031,1.93058279482864,-0.0239377981045083,0.487946428771733,0.753152148338666,0.834956025353534,0.929625637430978,0.967019540881585
"PWY-5920",2.82630156393324,2.33813338753803,3.33971037349004,1.25263741159454,1.71056783998539,0.632665633582107,0.174553580806879,5.23016583899516e-05,0.000415301052659198,5.15062111272462e-08,2.66491068361181e-06
"PWY-5940",-8.62999275818076,-8.74832878451442,-8.47932457133072,0.0458788897494555,4.92399766769067,0.00880577971387284,0.495314591777888,0.59293438490107,0.68549948403668,0.605743787942235,0.717406067644538
"PWY-5941",0.355607418637034,-0.264211364781116,2.1529642858642,2.62377832415141,3.96099256489031,0.599371063039762,0.159303892748467,0.00480777701611391,0.013346302241921,2.78690035709309e-08,1.65466448757626e-06
"PWY-5971",4.13377259371133,4.41368946334652,3.8841232449802,-0.60210031282079,1.7493267218155,-0.22057966608124,0.323660717630414,0.0311641349469652,0.0705266012876373,0.00739277393339442,0.0266514776687103
"PWY-5973",5.08099840366237,5.41411292032556,4.77219044059248,-0.592666229331771,2.0679836812401,-0.269932478140956,0.356537262745812,0.000871111670039206,0.00421457415405642,0.024950815845704,0.0642456624172746
"PWY-5989",4.31405125535444,4.52944934095242,4.03650077412291,-0.37216713227044,1.88065053804526,-0.164850486395708,0.420982144203103,0.112987404951552,0.199821776723475,0.198176047482988,0.327674585873495
"PWY-6071",0.816722346530157,-0.234726458255905,1.70674839968009,2.1166461716334,2.97147380648087,0.59252216190913,0.212500007133308,2.33350604621571e-05,0.000337356071962854,4.16023646559031e-06,9.52933289887264e-05
"PWY-6107",-1.6866081679284,-2.84159316963278,-0.21287468705764,2.76286161898968,5.31370262875007,0.465885385970895,0.286160718632215,0.0124143164230097,0.0304850700831249,0.000981516218546206,0.00622809191871231
"PWY-6113",-8.70172252703657,-8.45171739328138,-8.98989814065364,-0.582556724728803,5.61304505898482,-0.095201181499908,0.445336904086246,0.373317299406163,0.47365625169692,0.402702701147327,0.523122441213595
"PWY-6121",4.62483524977638,4.98351211890225,4.45291319270802,-0.664517406893204,1.88726084895385,-0.336735344958635,0.338839288701188,0.000204897949181929,0.00141530377727411,0.0133551785487298,0.0404614993706232
"PWY-6122",4.56740181357887,4.9163923819634,4.42242474997756,-0.638262323178124,1.9219654872342,-0.273912931357239,0.355644804041092,0.000453575288979979,0.00258843752069311,0.0282887929345271,0.0706569077884329
"PWY-6123",4.35780134799035,4.78524663490914,4.08185744958971,-0.743263590182603,1.94410440992605,-0.3488631513946,0.317269079804751,8.01493543022043e-05,0.000708783650726998,0.00459038948492398,0.0192107350995639
"PWY-6125",4.2629793931617,4.45923161383875,4.17626704492012,-0.203783117376131,1.29345060691701,-0.123353046731419,0.431950023461958,0.0749344402758866,0.142849591080314,0.318137655578846,0.47141709505841
"PWY-6126",4.55746031664053,5.03672242223284,4.29635559933998,-0.782462576331661,1.90188581348032,-0.37704854560201,0.305803575226782,4.97805288399111e-05,0.000573572260339439,0.00303006217475058,0.0145913564886996
"PWY-6142",-9.2775581055834,-9.19641124149766,-9.38494658475339,-0.191135650232588,5.4230558814204,-0.032986219734924,0.481250000311842,0.524420463405074,0.629140494210303,0.548787082353913,0.665727680775614
"PWY-6143",-9.55712124127882,-9.42060074530297,-9.70930967899895,-0.468375297770066,5.69409366010107,-0.0735639343197573,0.466071429137528,0.560074537937794,0.659371729878121,0.537160990087748,0.651280883086478
"PWY-6147",4.2164797878791,4.37235028829358,4.10542928473822,-0.291037272508668,1.54841244584582,-0.166613774315035,0.418563142842845,0.0472763442918962,0.0992340660077344,0.224328294185312,0.360504613392295
"PWY-6148",-9.53933094555058,-9.30392331438998,-9.78592817401224,-0.617030711327326,5.86474753663003,-0.0964052074374212,0.455357143604539,0.511132290954413,0.606477009837776,0.492852666871099,0.601579969742272
"PWY-6151",3.64378502923199,3.73804783225302,3.47877994388105,-0.395143701836364,1.81939173031285,-0.169404131602658,0.377956271675951,0.00166698169578708,0.0070580073619452,0.0650884487421474,0.133468297285916
"PWY-6163",4.47878485410691,4.67864254006967,4.28820700297318,-0.453517040584279,1.70944478060719,-0.214662623262257,0.375278895558042,0.00116760999992965,0.00535029470318389,0.0415184316688716,0.0940278078936417
"PWY-6165",-8.40720598256675,-8.14541632016612,-8.70019221021864,-0.682338357744076,5.58350032492724,-0.112212638677218,0.445336904086246,0.454985986828388,0.557052177905753,0.412506140332327,0.528960466026699
"PWY-6174",-9.45545047095708,-9.65348981949998,-9.2457452334851,0.330247100411222,5.9554276229884,0.0453306401719843,0.477232143236062,0.567569212447065,0.660445656852551,0.58868791781574,0.700270410466744
"PWY-6182",1.75505536784279,1.00836688700019,2.23139501879272,1.31585230388745,2.5988319457983,0.407185898486762,0.286607147190523,0.0114962772725226,0.0250525285281618,0.000782229827900723,0.0052569950937653
"PWY-6185",1.09038166797382,0.225679784581831,1.47856114368971,1.2065461708652,2.94082559247266,0.331267822803743,0.335564483202232,0.0283010596361838,0.0633050432604049,0.0117263721452028,0.0368633262380238
"PWY-621",3.31966529494144,3.44518053768814,3.1815720047659,-0.248613800404227,1.61157692957843,-0.148358747763416,0.41919642994942,0.216447281756459,0.339990710057998,0.216224892298597,0.349504402060631
"PWY-6210",-2.60342956532052,-3.57603526895688,-1.24855835894609,2.27302408080651,3.71921875777844,0.557435772631264,0.233482149040339,0.000689996434752571,0.00282547779695721,2.367979513614e-05,0.000359748778225352
"PWY-6263",-0.199740125970665,-1.0763272780538,1.32927909451229,2.34820215143616,5.87202015757952,0.391201029305521,0.227232149306806,0.0191303049785908,0.0425882118009348,1.97233750593749e-05,0.000322850331961529
"PWY-6269",3.26393750880969,3.27336313740372,3.25216943557233,0.010727927622161,1.982559787498,0.0044333364832813,0.497545738550319,0.815443329915792,0.875863057717853,0.89803061744555,0.950735327654253
"PWY-6277",4.56664237317113,4.91486466388862,4.42088172177614,-0.563730264111505,2.01065540931383,-0.246789908002677,0.363839288156805,0.000457037927551368,0.00259594449278238,0.0291183382809697,0.0721284079152362
"PWY-6282",4.38720844218627,4.58422306985828,4.02523240592489,-0.435781945327227,1.78424724934192,-0.209046485328178,0.394020528391928,0.0475464873159591,0.0993962497383382,0.0846611634577455,0.165895256997318
"PWY-6284",-9.25583013906871,-8.99529289841313,-9.60034295978233,-0.684554164232316,5.48068334668908,-0.118533208467958,0.441964286691318,0.333571721743981,0.434996425733843,0.37137863706118,0.485864639670975
"PWY-6285",-8.94492969219128,-8.61813654703499,-9.25059514360227,-0.815891214322844,5.63675039718762,-0.123679117417095,0.435519858294643,0.353970889113675,0.454671988488327,0.388997742533265,0.497176827461221
"PWY-6317",2.59990984227845,2.53521882010577,2.62204808627772,-0.0378817581962334,3.4873321014644,-0.0108592048229084,0.492190986296499,0.163664561217571,0.26894831740809,0.919606967287,0.961803593608582
"PWY-6338",-2.09194922838449,-3.24764224257314,-0.34934019053084,2.30354789622396,4.92162770651012,0.433066218563449,0.283355649227177,0.0111856104676673,0.0270476724338965,0.000802385950365397,0.00525965269710459
"PWY-6339",0.720818539095454,-0.150652195650605,1.36507822182857,1.05622602227056,4.32981777890049,0.187330830229626,0.373493978146346,0.654595676474255,0.752618649695019,0.0577568692630766,0.121851978756208
"PWY-6349",-9.55081492963076,-9.55847727198217,-9.54432768274522,-0.0210874659599165,5.72475319138412,-0.00411535189791304,0.498438197259294,0.573984031700335,0.672579990229408,0.584902126098148,0.700652323739009
"PWY-6350",-9.70842716884268,-9.77071961520344,-9.65906644515844,-0.246790981231348,5.74078945945108,-0.0412025519470886,0.481481481789189,0.534165457295764,0.635588700877078,0.577371323194295,0.690561748052963
"PWY-6353",3.86459803736623,4.04058947717286,3.60450389465168,-0.329193216056201,1.41639931094013,-0.171052184733745,0.39017857334496,0.670176984733657,0.764633117858949,0.0938769493569148,0.179859844920614
"PWY-6383",0.0696223522263146,-0.0365972883336356,0.301294240396642,0.634657459355338,4.23017735950687,0.120487490887613,0.426595271213628,0.756822094275205,0.831295043680485,0.313337828046059,0.467587049108582
"PWY-6385",4.41601951724564,4.86491061220839,4.06001505060537,-0.756337691649053,1.99353524852665,-0.337301992501929,0.306696432346024,5.12992587880171e-05,0.000577909032091316,0.00237523567183365,0.0124405929410749
"PWY-6386",4.42425771990174,4.86680180990497,4.07165549464342,-0.807659719895149,1.92427243138796,-0.399957281915496,0.293750004127816,4.71580352852341e-05,0.000563260348489425,0.0021234931603568,0.0115560361732724
"PWY-6387",4.45020845688243,4.88088347279456,4.08717645474896,-0.759332782051437,2.02274199880017,-0.348777092702051,0.310129410196426,5.1701701230308e-05,0.000578687035515968,0.00242244576064844,0.0126053296054031
